id	title	year	rating	votes	genres
tt0087544	Nausicaä of the Valley of the Wind	1984	8	190134	Animation,Adventure,Sci-Fi
tt10366460	CODA	2021	8	177503	Comedy,Drama,Music
tt0102138	JFK	1991	8	175967	Drama,History,Thriller
tt0072431	Young Frankenstein	1974	8	175081	Comedy
tt0276919	Dogville	2003	8	163627	Crime,Drama
tt0046250	Roman Holiday	1953	8	152464	Comedy,Drama,Romance
tt0079944	Stalker	1979	8	150874	Drama,Sci-Fi
tt2631186	Baahubali: The Beginning	2015	8	144335	Action,Drama
tt0070511	Papillon	1973	8	142020	Biography,Crime,Drama
tt0060827	Persona	1966	8	135832	Drama,Thriller
tt0338564	Infernal Affairs	2002	8	134603	Crime,Drama,Mystery
tt0053198	The 400 Blows	1959	8	131230	Crime,Drama
tt0056801	8½	1963	8	128954	Drama
tt0097216	Do the Right Thing	1989	8	117989	Comedy,Drama
tt0861739	Elite Squad	2007	8	114701	Action,Crime,Drama
tt0401383	The Diving Bell and the Butterfly	2007	8	111649	Biography,Drama
tt0156887	Perfect Blue	1997	8	107015	Animation,Crime,Drama
tt0166896	The Straight Story	1999	8	103661	Biography,Drama
tt0808417	Persepolis	2007	8	102701	Animation,Biography,Drama
tt0048424	The Night of the Hunter	1955	8	102359	Crime,Drama,Film-Noir
tt0117666	Sling Blade	1996	8	101682	Drama
tt0154420	The Celebration	1998	8	97405	Drama
tt1555149	Elite Squad 2: The Enemy Within	2010	8	89357	Crime,Drama,Thriller
tt0374546	Spring, Summer, Fall, Winter... and Spring	2003	8	88808	Drama,Romance
tt0084503	Pink Floyd: The Wall	1982	8	87633	Drama,Fantasy,Music
tt0369702	The Sea Inside	2004	8	86853	Biography,Drama
tt0053779	La Dolce Vita	1960	8	82313	Comedy,Drama
tt0061184	Who's Afraid of Virginia Woolf?	1966	8	82237	Drama
tt0112870	Dilwale Dulhania Le Jayenge	1995	8	79895	Drama,Romance
tt0292490	Dil Chahta Hai	2001	8	77734	Comedy,Drama,Romance
tt0052561	Anatomy of a Murder	1959	8	74887	Drama,Mystery
tt0010323	The Cabinet of Dr. Caligari	1920	8	73295	Horror,Mystery,Thriller
tt4169250	M.S. Dhoni: The Untold Story	2016	8	71600	Biography,Drama,Sport
tt0120731	The Legend of 1900	1998	8	71289	Drama,Music,Romance
tt0053221	Rio Bravo	1959	8	70816	Western
tt0384116	G.O.R.A.	2004	8	69168	Adventure,Comedy,Sci-Fi
tt0047528	La Strada	1954	8	68192	Drama
tt1865505	Song of the Sea	2014	8	65590	Animation,Adventure,Drama
tt0056687	What Ever Happened to Baby Jane?	1962	8	64733	Drama,Horror,Thriller
tt3612616	Mommy	2014	8	63820	Drama
tt0114787	Underground	1995	8	62694	Comedy,Drama,Fantasy
tt0062229	Le Samouraï	1967	8	62216	Crime,Drama,Thriller
tt2377938	Special 26	2013	8	60677	Crime,Drama,History
tt3390572	Haider	2014	8	59282	Action,Crime,Drama
tt0060107	Andrei Rublev	1966	8	58799	Biography,Drama,History
tt0050613	Throne of Blood	1957	8	57980	Drama
tt2576852	The Tale of The Princess Kaguya	2013	8	57975	Animation,Drama,Family
tt0118843	Black Cat, White Cat	1998	8	57599	Comedy,Crime,Romance
tt2758880	Winter Sleep	2014	8	57403	Drama
tt0109117	Andaz Apna Apna	1994	8	56576	Action,Comedy,Romance
tt1069238	Departures	2008	8	56238	Drama
tt0067328	The Last Picture Show	1971	8	54814	Drama,Romance
tt0456144	Lage Raho Munna Bhai	2006	8	51820	Comedy,Drama,Romance
tt5571734	Pink	2016	8	49864	Crime,Drama,Thriller
tt0067093	Fiddler on the Roof	1971	8	49848	Drama,Family,Musical
tt0117589	Secrets & Lies	1996	8	49439	Comedy,Drama
tt0140888	Central Station	1998	8	47685	Drama
tt0037558	Brief Encounter	1945	8	46407	Drama,Romance
tt0051808	The Hidden Fortress	1958	8	43911	Adventure,Drama
tt0056443	Sanjuro	1962	8	42640	Action,Drama,Thriller
tt0039689	Out of the Past	1947	8	42528	Crime,Drama,Film-Noir
tt0386064	Tae Guk Gi: The Brotherhood of War	2004	8	41767	Action,Drama,War
tt5198068	Wolfwalkers	2020	8	41693	Animation,Action,Adventure
tt0056111	Ivan's Childhood	1962	8	41567	Drama,War
tt0033045	The Shop Around the Corner	1940	8	41457	Comedy,Drama,Romance
tt0041546	Kind Hearts and Coronets	1949	8	40723	Comedy,Crime
tt0083946	Fitzcarraldo	1982	8	40617	Adventure,Drama,Music
tt8633462	Quo Vadis, Aida?	2020	8	40392	Drama,History,War
tt0270053	Vizontele	2001	8	40072	Comedy,Drama,History
tt0051036	Sweet Smell of Success	1957	8	37789	Drama,Film-Noir
tt0092593	Au Revoir les Enfants	1987	8	37357	Drama,War
tt0056732	The Exterminating Angel	1962	8	36848	Drama,Fantasy
tt1171701	The Breath	2009	8	36177	Action,Drama,Thriller
tt0408664	Nobody Knows	2004	8	33362	Drama
tt0053976	The Virgin Spring	1960	8	32714	Drama
tt0038890	Rome, Open City	1945	8	31920	Drama,Thriller,War
tt0072417	A Woman Under the Influence	1974	8	31161	Drama,Romance
tt27540542	Lucky Baskhar	2024	8	31059	Crime,Drama,Thriller
tt24485052	Sirf Ek Bandaa Kaafi Hai	2023	8	30315	Crime,Drama,Thriller
tt6628102	The Wild Pear Tree	2018	8	29452	Drama
tt0057358	Winter Light	1963	8	28182	Drama
tt0055601	Viridiana	1961	8	27084	Drama
tt0038733	A Matter of Life and Death	1946	8	26583	Drama,Fantasy,Romance
tt0058083	Fail Safe	1964	8	25929	Drama,Thriller
tt0499549	Avatar	2009	7.9	1427561	Action,Adventure,Fantasy
tt0120338	Titanic	1997	7.9	1335230	Drama,Romance
tt0371746	Iron Man	2008	7.9	1169411	Action,Adventure,Sci-Fi
tt3501632	Thor: Ragnarok	2017	7.9	851995	Action,Adventure,Comedy
tt8946378	Knives Out	2019	7.9	814085	Comedy,Crime,Drama
tt2543164	Arrival	2016	7.9	813675	Drama,Mystery,Sci-Fi
tt0126029	Shrek	2001	7.9	770749	Animation,Adventure,Comedy
tt1631867	Edge of Tomorrow	2014	7.9	769732	Action,Adventure,Sci-Fi
tt1877832	X-Men: Days of Future Past	2014	7.9	768454	Action,Adventure,Sci-Fi
tt1136608	District 9	2009	7.9	734213	Action,Sci-Fi,Thriller
tt0304141	Harry Potter and the Prisoner of Azkaban	2004	7.9	726671	Adventure,Family,Fantasy
tt0454876	Life of Pi	2012	7.9	683820	Adventure,Drama,Fantasy
tt0120363	Toy Story 2	1999	7.9	643345	Animation,Adventure,Comedy
tt0796366	Star Trek	2009	7.9	628974	Action,Adventure,Sci-Fi
tt1727824	Bohemian Rhapsody	2018	7.9	620789	Biography,Drama,Music
tt0365748	Shaun of the Dead	2004	7.9	617607	Comedy,Horror
tt1659337	The Perks of Being a Wallflower	2012	7.9	569177	Drama
tt0206634	Children of Men	2006	7.9	546380	Drama,Sci-Fi,Thriller
tt0099487	Edward Scissorhands	1990	7.9	544945	Drama,Fantasy,Romance
tt0790636	Dallas Buyers Club	2013	7.9	533975	Biography,Drama
tt0327056	Mystic River	2003	7.9	502749	Crime,Drama,Mystery
tt0780536	In Bruges	2008	7.9	478275	Comedy,Crime,Drama
tt2584384	Jojo Rabbit	2019	7.9	465593	Comedy,Drama,War
tt12361974	Zack Snyder's Justice League	2021	7.9	454659	Action,Adventure,Fantasy
tt0083866	E.T. the Extra-Terrestrial	1982	7.9	452664	Adventure,Family,Sci-Fi
tt6791350	Guardians of the Galaxy Vol. 3	2023	7.9	424998	Action,Adventure,Comedy
tt0166924	Mulholland Drive	2001	7.9	405454	Drama,Mystery,Thriller
tt0107688	The Nightmare Before Christmas	1993	7.9	394455	Animation,Family,Fantasy
tt1065073	Boyhood	2014	7.9	374847	Drama
tt7653254	Marriage Story	2019	7.9	359794	Drama,Romance
tt1125849	The Wrestler	2008	7.9	325320	Drama,Sport
tt0181875	Almost Famous	2000	7.9	303265	Adventure,Comedy,Drama
tt0118749	Boogie Nights	1997	7.9	290651	Drama
tt0190332	Crouching Tiger, Hidden Dragon	2000	7.9	287679	Action,Adventure,Drama
tt0432283	Fantastic Mr. Fox	2009	7.9	284922	Animation,Adventure,Comedy
tt0075686	Annie Hall	1977	7.9	283745	Comedy,Romance
tt0108399	True Romance	1993	7.9	251632	Crime,Drama,Romance
tt0058461	A Fistful of Dollars	1964	7.9	243053	Drama,Western
tt0106519	Carlito's Way	1993	7.9	239562	Crime,Drama,Thriller
tt0080455	The Blues Brothers	1980	7.9	221441	Adventure,Comedy,Crime
tt14849194	The Holdovers	2023	7.9	198087	Comedy,Drama
tt0299977	Hero	2002	7.9	190545	Action,Adventure,Drama
tt2543472	Wonder	2017	7.9	187691	Drama,Family
tt2209418	Before Midnight	2013	7.9	178835	Drama,Romance
tt0085334	A Christmas Story	1983	7.9	174958	Comedy,Family
tt0033870	The Maltese Falcon	1941	7.9	170706	Crime,Drama,Film-Noir
tt0113568	Ghost in the Shell	1995	7.9	164539	Animation,Action,Crime
tt0040746	Rope	1948	7.9	160099	Crime,Drama,Mystery
tt0088258	This Is Spinal Tap	1984	7.9	151241	Comedy,Music
tt0054331	Spartacus	1960	7.9	147559	Adventure,Biography,Drama
tt0044079	Strangers on a Train	1951	7.9	145334	Crime,Drama,Film-Noir
tt2265171	The Raid 2	2014	7.9	135147	Action,Crime,Thriller
tt0074119	All the President's Men	1976	7.9	130858	Drama,History,Thriller
tt0168629	Dancer in the Dark	2000	7.9	120328	Crime,Drama,Musical
tt0287467	Talk to Her	2002	7.9	119822	Drama,Mystery,Romance
tt1188996	My Name Is Khan	2010	7.9	119391	Drama,Romance
tt0044081	A Streetcar Named Desire	1951	7.9	117183	Drama
tt0044706	High Noon	1952	7.9	113347	Drama,Thriller,Western
tt0052311	Touch of Evil	1958	7.9	112432	Crime,Drama,Film-Noir
tt0066206	Patton	1970	7.9	110971	Biography,Drama,War
tt0038787	Notorious	1946	7.9	110745	Drama,Film-Noir,Mystery
tt1602620	Amour	2012	7.9	108154	Drama
tt3544112	Sing Street	2016	7.9	104382	Comedy,Drama,Music
tt0109424	Chungking Express	1994	7.9	103174	Comedy,Crime,Drama
tt0049406	The Killing	1956	7.9	101667	Crime,Drama,Film-Noir
tt0069293	Solaris	1972	7.9	101639	Drama,Mystery,Sci-Fi
tt2370248	Short Term 12	2013	7.9	93597	Drama
tt0024216	King Kong	1933	7.9	93487	Adventure,Horror
tt0038355	The Big Sleep	1946	7.9	93081	Crime,Drama,Film-Noir
tt0065214	The Wild Bunch	1969	7.9	92813	Action,Adventure,Drama
tt8075192	Shoplifters	2018	7.9	91215	Crime,Drama,Thriller
tt0054997	The Hustler	1961	7.9	88811	Drama,Sport
tt0061811	In the Heat of the Night	1967	7.9	87153	Drama,Mystery,Thriller
tt0059113	Doctor Zhivago	1965	7.9	84402	Drama,Romance,War
tt0067185	Harold and Maude	1971	7.9	83951	Comedy,Drama,Romance
tt0056218	The Manchurian Candidate	1962	7.9	82433	Drama,Thriller
tt27503384	Perfect Days	2023	7.9	81535	Drama
tt0093191	Wings of Desire	1987	7.9	80680	Drama,Fantasy,Romance
tt0049833	The Ten Commandments	1956	7.9	80540	Adventure,Drama,Family
tt0078841	Being There	1979	7.9	80327	Comedy,Drama
tt0347304	Kal Ho Naa Ho	2003	7.9	78237	Comedy,Drama,Musical
tt0036613	Arsenic and Old Lace	1944	7.9	76778	Comedy,Crime,Thriller
tt4772188	Flow	2024	7.9	71801	Animation,Adventure,Family
tt1032846	4 Months, 3 Weeks and 2 Days	2007	7.9	64597	Drama
tt0015648	Battleship Potemkin	1925	7.9	63236	Drama,History,Thriller
tt3848892	Baby	2015	7.9	61804	Action,Thriller
tt1093370	Jab We Met	2007	7.9	61770	Comedy,Drama,Romance
tt0046359	Stalag 17	1953	7.9	60121	Comedy,Drama,War
tt0423866	3-Iron	2004	7.9	59829	Crime,Drama,Romance
tt4387040	Airlift	2016	7.9	59734	Drama,History
tt0042546	Harvey	1950	7.9	59543	Comedy,Drama,Fantasy
tt0247586	Nine Queens	2000	7.9	59469	Crime,Drama,Thriller
tt0347048	Head-On	2004	7.9	59203	Drama,Romance
tt1360860	About Elly	2009	7.9	59011	Drama,Mystery
tt5116302	Togo	2019	7.9	58736	Adventure,Biography,Drama
tt0039628	Miracle on 34th Street	1947	7.9	57969	Comedy,Drama,Family
tt0029843	The Adventures of Robin Hood	1938	7.9	56081	Action,Adventure,Romance
tt0051459	Cat on a Hot Tin Roof	1958	7.9	55199	Drama
tt0072443	Mirror	1975	7.9	54855	Biography,Drama
tt0037008	Laura	1944	7.9	53636	Drama,Film-Noir,Mystery
tt0293715	My Sassy Girl	2001	7.9	51672	Comedy,Drama,Romance
tt0069281	Sleuth	1972	7.9	51377	Mystery,Thriller
tt0283509	No Man's Land	2001	7.9	49672	Comedy,Drama,War
tt0376968	The Return	2003	7.9	48533	Drama
tt2395469	Gully Boy	2019	7.9	45069	Drama,Music,Romance
tt0037884	The Lost Weekend	1945	7.9	41699	Drama,Film-Noir
tt0080979	Kagemusha: The Shadow Warrior	1980	7.9	39532	Drama,History,War
tt7725596	Badhaai Ho	2018	7.9	39172	Comedy,Drama
tt7485048	Super 30	2019	7.9	39131	Biography,Drama
tt0069467	Cries & Whispers	1972	7.9	38406	Drama
tt0110729	Once Were Warriors	1994	7.9	38075	Crime,Drama
tt0042593	In a Lonely Place	1950	7.9	37265	Drama,Film-Noir,Mystery
tt0065571	The Conformist	1970	7.9	36752	Drama
tt0106469	Blood In, Blood Out	1993	7.9	35972	Biography,Crime,Drama
tt6878038	A Taxi Driver	2017	7.9	34922	Action,Drama,History
tt0025878	The Thin Man	1934	7.9	33751	Comedy,Crime,Mystery
tt0091670	The Sacrifice	1986	7.9	33120	Drama
tt1327035	Dev.D	2009	7.9	33065	Comedy,Drama,Romance
tt0031885	The Rules of the Game	1939	7.9	32391	Comedy,Drama
tt0057091	The Leopard	1963	7.9	32162	Drama,History
tt0086022	Nostalghia	1983	7.9	31571	Drama
tt0045555	The Big Heat	1953	7.9	30964	Crime,Drama,Film-Noir
tt0061809	In Cold Blood	1967	7.9	30615	Biography,Crime,Drama
tt7218518	Pad Man	2018	7.9	30395	Comedy,Drama
tt0065531	Le cercle rouge	1970	7.9	30155	Crime,Drama,Thriller
tt0051378	Elevator to the Gallows	1958	7.9	30108	Crime,Drama,Thriller
tt0037913	Mildred Pierce	1945	7.9	29984	Crime,Drama,Film-Noir
tt0034240	Sullivan's Travels	1941	7.9	29683	Adventure,Comedy,Drama
tt0038348	Beauty and the Beast	1946	7.9	28984	Drama,Fantasy,Romance
tt1702014	The Way He Looks	2014	7.9	28636	Drama,Romance
tt0055499	Through a Glass Darkly	1961	7.9	28338	Drama
tt0028010	My Man Godfrey	1936	7.9	27489	Comedy,Drama,Romance
tt0860906	Evangelion: 2.0 You Can (Not) Advance	2009	7.9	26686	Animation,Action,Drama
tt2488496	Star Wars: Episode VII - The Force Awakens	2015	7.8	996929	Action,Adventure,Sci-Fi
tt0903624	The Hobbit: An Unexpected Journey	2012	7.8	900956	Adventure,Fantasy
tt3498820	Captain America: Civil War	2016	7.8	885471	Action,Sci-Fi
tt1877830	The Batman	2022	7.8	866961	Action,Crime,Drama
tt1285016	The Social Network	2010	7.8	788222	Biography,Drama
tt5013056	Dunkirk	2017	7.8	770769	Action,Drama,History
tt5052448	Get Out	2017	7.8	755762	Horror,Mystery,Thriller
tt1074638	Skyfall	2012	7.8	749250	Action,Adventure,Thriller
tt0780504	Drive	2011	7.8	733755	Action,Drama
tt1170358	The Hobbit: The Desolation of Smaug	2013	7.8	730152	Adventure,Fantasy
tt0421715	The Curious Case of Benjamin Button	2008	7.8	719669	Drama,Fantasy,Romance
tt3748528	Rogue One: A Star Wars Story	2016	7.8	711522	Action,Adventure,Sci-Fi
tt3460252	The Hateful Eight	2015	7.8	689434	Crime,Drama,Mystery
tt0162222	Cast Away	2000	7.8	663493	Adventure,Drama,Romance
tt0332280	The Notebook	2004	7.8	653109	Drama,Romance
tt2872718	Nightcrawler	2014	7.8	634701	Crime,Drama,Thriller
tt0096874	Back to the Future Part II	1989	7.8	596162	Adventure,Comedy,Sci-Fi
tt0258463	The Bourne Identity	2002	7.8	593450	Action,Mystery,Thriller
tt6710474	Everything Everywhere All at Once	2022	7.8	577696	Action,Adventure,Comedy
tt0425112	Hot Fuzz	2007	7.8	550776	Action,Comedy,Mystery
tt0449059	Little Miss Sunshine	2006	7.8	535936	Comedy,Drama
tt2245084	Big Hero 6	2014	7.8	527352	Animation,Action,Adventure
tt1568346	The Girl with the Dragon Tattoo	2011	7.8	512282	Crime,Drama,Mystery
tt1596363	The Big Short	2015	7.8	508898	Biography,Comedy,Drama
tt1535109	Captain Phillips	2013	7.8	506872	Action,Biography,Crime
tt0139654	Training Day	2001	7.8	494466	Crime,Drama,Thriller
tt0325710	The Last Samurai	2003	7.8	487813	Action,Drama
tt0093773	Predator	1987	7.8	475370	Action,Adventure,Horror
tt0765429	American Gangster	2007	7.8	470594	Biography,Crime,Drama
tt0087332	Ghostbusters	1984	7.8	469339	Action,Comedy,Fantasy
tt0088847	The Breakfast Club	1985	7.8	455182	Comedy,Drama
tt1302006	The Irishman	2019	7.8	451773	Biography,Crime,Drama
tt8367814	The Gentlemen	2019	7.8	431624	Action,Crime
tt2194499	About Time	2013	7.8	410972	Comedy,Drama,Fantasy
tt0091042	Ferris Bueller's Day Off	1986	7.8	401523	Comedy
tt0964517	The Fighter	2010	7.8	398272	Action,Biography,Drama
tt1182345	Moon	2009	7.8	385548	Drama,Mystery,Sci-Fi
tt1646971	How to Train Your Dragon 2	2014	7.8	380125	Animation,Action,Adventure
tt1748122	Moonrise Kingdom	2012	7.8	374137	Adventure,Comedy,Drama
tt0414387	Pride & Prejudice	2005	7.8	350211	Drama,Romance
tt0472043	Apocalypto	2006	7.8	343965	Action,Adventure,Drama
tt0094226	The Untouchables	1987	7.8	342290	Crime,Drama,Thriller
tt14230458	Poor Things	2023	7.8	338454	Comedy,Drama,Romance
tt5726616	Call Me by Your Name	2017	7.8	338321	Drama,Romance
tt0106977	The Fugitive	1993	7.8	332244	Action,Crime,Drama
tt4034228	Manchester by the Sea	2016	7.8	331811	Drama
tt0783233	Atonement	2007	7.8	312960	Drama,Mystery,Romance
tt0379786	Serenity	2005	7.8	310248	Action,Adventure,Sci-Fi
tt0327597	Coraline	2009	7.8	282871	Animation,Drama,Family
tt0358273	Walk the Line	2005	7.8	273738	Biography,Drama,Music
tt4846340	Hidden Figures	2016	7.8	273180	Biography,Drama,History
tt1016150	All Quiet on the Western Front	2022	7.8	272218	Drama,History,War
tt3281548	Little Women	2019	7.8	265979	Drama,Romance
tt1655442	The Artist	2011	7.8	252011	Comedy,Drama,Romance
tt0100157	Misery	1990	7.8	249086	Drama,Thriller
tt3553976	Captain Fantastic	2016	7.8	243357	Comedy,Drama
tt0210945	Remember the Titans	2000	7.8	239862	Biography,Comedy,Drama
tt0067992	Willy Wonka & the Chocolate Factory	1971	7.8	236348	Adventure,Comedy,Family
tt1139797	Let the Right One In	2008	7.8	233006	Drama,Fantasy,Horror
tt1132620	The Girl with the Dragon Tattoo	2009	7.8	226616	Crime,Drama,Mystery
tt1398426	Straight Outta Compton	2015	7.8	226590	Biography,Drama,History
tt0088846	Brazil	1985	7.8	216127	Drama,Sci-Fi,Thriller
tt0756683	The Man from Earth	2007	7.8	208479	Drama,Fantasy,Mystery
tt3915174	Puss in Boots: The Last Wish	2022	7.8	202372	Animation,Action,Adventure
tt5104604	Isle of Dogs	2018	7.8	199263	Animation,Adventure,Comedy
tt0058331	Mary Poppins	1964	7.8	192340	Comedy,Family,Fantasy
tt0109707	Ed Wood	1994	7.8	187996	Biography,Comedy,Drama
tt0140352	The Insider	1999	7.8	185970	Biography,Drama,History
tt0108358	Tombstone	1993	7.8	178839	Biography,Drama,History
tt8178634	RRR	2022	7.8	177803	Action,Adventure,Drama
tt0097814	Kiki's Delivery Service	1989	7.8	176446	Animation,Family,Fantasy
tt0498380	Letters from Iwo Jima	2006	7.8	173450	Action,Adventure,Drama
tt0106489	A Bronx Tale	1993	7.8	171542	Crime,Drama
tt0099077	Awakenings	1990	7.8	168387	Biography,Drama
tt0101507	Boyz n the Hood	1991	7.8	161709	Crime,Drama
tt16277242	Society of the Snow	2023	7.8	160828	Adventure,Biography,Drama
tt0079417	Kramer vs. Kramer	1979	7.8	160529	Drama
tt1588170	I Saw the Devil	2010	7.8	155735	Action,Thriller
tt0079522	Manhattan	1979	7.8	150593	Comedy,Drama,Romance
tt13238346	Past Lives	2023	7.8	150149	Drama,Romance
tt0097441	Glory	1989	7.8	148967	Biography,Drama,History
tt4698684	Hunt for the Wilderpeople	2016	7.8	147566	Adventure,Comedy,Drama
tt0063350	Night of the Living Dead	1968	7.8	144976	Horror,Thriller
tt1924396	The Best Offer	2013	7.8	132914	Crime,Drama,Mystery
tt0077402	Dawn of the Dead	1978	7.8	132583	Horror,Thriller
tt0064665	Midnight Cowboy	1969	7.8	126305	Drama
tt0085794	The King of Comedy	1982	7.8	125686	Comedy,Crime,Drama
tt0907657	Once	2006	7.8	123138	Drama,Music,Musical
tt0460791	The Fall	2006	7.8	122515	Adventure,Drama,Fantasy
tt0095647	Mississippi Burning	1988	7.8	120358	Crime,Drama,Mystery
tt0013442	Nosferatu: A Symphony of Horror	1922	7.8	118495	Fantasy,Horror
tt0108394	Three Colors: Blue	1993	7.8	114868	Drama,Music,Mystery
tt0108037	The Sandlot	1993	7.8	107997	Comedy,Drama,Family
tt0185125	All About My Mother	1999	7.8	106395	Comedy,Drama,Romance
tt2013293	The Wind Rises	2013	7.8	105915	Animation,Biography,Drama
tt4468740	Paddington 2	2017	7.8	105208	Adventure,Comedy,Family
tt1235166	A Prophet	2009	7.8	104832	Crime,Drama
tt0132477	October Sky	1999	7.8	101250	Biography,Drama,Family
tt0049730	The Searchers	1956	7.8	99982	Adventure,Western
tt0056923	Charade	1963	7.8	89453	Comedy,Mystery,Romance
tt0107943	The Remains of the Day	1993	7.8	88396	Drama,Romance
tt0021884	Frankenstein	1931	7.8	83322	Drama,Horror,Sci-Fi
tt0075029	The Outlaw Josey Wales	1976	7.8	82999	Drama,Western
tt0097937	My Left Foot	1989	7.8	82360	Biography,Drama
tt1149362	The White Ribbon	2009	7.8	79643	Drama,Mystery,Thriller
tt0091167	Hannah and Her Sisters	1986	7.8	78902	Comedy,Drama
tt0113824	Whisper of the Heart	1995	7.8	78078	Animation,Drama,Family
tt1190539	The Chaser	2008	7.8	76343	Action,Crime,Drama
tt0104940	The Muppet Christmas Carol	1992	7.8	76302	Comedy,Drama,Family
tt0032904	The Philadelphia Story	1940	7.8	76153	Comedy,Romance
tt0115751	Breaking the Waves	1996	7.8	73744	Drama
tt12262116	Thirteen Lives	2022	7.8	73280	Biography,Drama,Thriller
tt0036342	Shadow of a Doubt	1943	7.8	72906	Drama,Film-Noir,Mystery
tt0372824	The Chorus	2004	7.8	69357	Drama,Music
tt0029947	Bringing Up Baby	1938	7.8	68115	Comedy
tt0086197	The Right Stuff	1983	7.8	67167	Adventure,Biography,Drama
tt5168192	I, Daniel Blake	2016	7.8	66661	Drama
tt3262342	Loving Vincent	2017	7.8	66034	Animation,Drama,Mystery
tt0032599	His Girl Friday	1940	7.8	65476	Comedy,Drama,Romance
tt0068182	Aguirre, the Wrath of God	1972	7.8	65092	Action,Adventure,Biography
tt2350496	The Lunchbox	2013	7.8	63510	Drama,Romance
tt3169706	Pride	2014	7.8	63475	Biography,Comedy,Drama
tt0068327	Cabaret	1972	7.8	61971	Drama,Music,Musical
tt0097123	Crimes and Misdemeanors	1989	7.8	61951	Comedy,Drama
tt0412080	The World's Fastest Indian	2005	7.8	61556	Biography,Drama,Sport
tt0087553	The Killing Fields	1984	7.8	61530	Biography,Drama,History
tt0106364	Batman: Mask of the Phantasm	1993	7.8	60197	Animation,Action,Adventure
tt0420332	Veer-Zaara	2004	7.8	59641	Drama,Family,Musical
tt0031971	Stagecoach	1939	7.8	56320	Adventure,Drama,Western
tt0026138	Bride of Frankenstein	1935	7.8	55694	Drama,Horror,Sci-Fi
tt0275277	Cowboy Bebop: The Movie	2001	7.8	55373	Animation,Action,Crime
tt0022913	Freaks	1932	7.8	52643	Drama,Horror
tt0300140	Lilya 4-Ever	2002	7.8	52306	Crime,Drama
tt1827487	Once Upon a Time in Anatolia	2011	7.8	52073	Crime,Drama,Thriller
tt0061735	Guess Who's Coming to Dinner	1967	7.8	51005	Comedy,Drama
tt0388473	Tokyo Godfathers	2003	7.8	50831	Animation,Adventure,Comedy
tt0048028	East of Eden	1955	7.8	50233	Drama
tt0069947	The Day of the Jackal	1973	7.8	50092	Crime,Drama,Thriller
tt0071129	Amarcord	1973	7.8	49588	Comedy,Drama
tt14331144	Jujutsu Kaisen 0	2021	7.8	49104	Animation,Action,Fantasy
tt3841424	Land of Mine	2015	7.8	47617	Drama,History,War
tt9660502	Close	2022	7.8	42911	Drama
tt0107692	Ninja Scroll	1993	7.8	42749	Animation,Action,Adventure
tt2181931	English Vinglish	2012	7.8	40722	Comedy,Drama,Family
tt0110877	The Postman	1994	7.8	40188	Biography,Comedy,Drama
tt0037382	To Have and Have Not	1944	7.8	39592	Adventure,Comedy,Drama
tt0052893	Hiroshima Mon Amour	1959	7.8	37668	Drama,Romance
tt0078754	All That Jazz	1979	7.8	37632	Drama,Music,Musical
tt0056663	Vivre sa vie	1962	7.8	36376	Drama
tt0036855	Gaslight	1944	7.8	35822	Crime,Drama,Mystery
tt0026778	A Night at the Opera	1935	7.8	35618	Comedy,Music,Musical
tt0063227	The Lion in Winter	1968	7.8	35452	Biography,Drama,History
tt0119472	Knockin' on Heaven's Door	1997	7.8	35313	Action,Crime,Comedy
tt23736044	Monster	2023	7.8	34745	Drama,Thriller
tt0401085	C.R.A.Z.Y.	2005	7.8	34658	Comedy,Drama
tt0291350	Millennium Actress	2001	7.8	34359	Animation,Drama,Fantasy
tt5764096	Hindi Medium	2017	7.8	33569	Comedy,Drama
tt0058450	The Umbrellas of Cherbourg	1964	7.8	33091	Drama,Musical,Romance
tt0042208	The Asphalt Jungle	1950	7.8	31475	Crime,Drama,Film-Noir
tt2321405	My Life as a Zucchini	2016	7.8	31161	Animation,Comedy,Drama
tt2331143	Like Father, Like Son	2013	7.8	29595	Drama
tt0055852	Cléo from 5 to 7	1962	7.8	29389	Comedy,Drama,Music
tt0030993	You Can't Take It with You	1938	7.8	29218	Comedy,Drama,Romance
tt0062136	Playtime	1967	7.8	27572	Comedy
tt0038574	Great Expectations	1946	7.8	27417	Adventure,Drama,Mystery
tt0323013	Lakshya	2004	7.8	26591	Action,Drama,Romance
tt0118767	Brother	1997	7.8	26534	Crime,Drama,Thriller
tt0075824	That Obscure Object of Desire	1977	7.8	25970	Comedy,Drama,Romance
tt1843866	Captain America: The Winter Soldier	2014	7.7	931412	Action,Adventure,Sci-Fi
tt0241527	Harry Potter and the Sorcerer's Stone	2001	7.7	901035	Adventure,Family,Fantasy
tt1119646	The Hangover	2009	7.7	883992	Comedy
tt1454468	Gravity	2013	7.7	880323	Drama,Sci-Fi,Thriller
tt1045658	Silver Linings Playbook	2012	7.7	758504	Comedy,Drama,Romance
tt2802144	Kingsman: The Secret Service	2014	7.7	750194	Action,Adventure,Comedy
tt1270798	X-Men: First Class	2011	7.7	745070	Action,Sci-Fi
tt0330373	Harry Potter and the Goblet of Fire	2005	7.7	715014	Adventure,Family,Fantasy
tt0099785	Home Alone	1990	7.7	694249	Comedy,Family
tt2562232	Birdman or (The Unexpected Virtue of Ignorance)	2014	7.7	681189	Comedy,Drama
tt0936501	Taken	2008	7.7	653791	Action,Crime,Thriller
